geoid,state,county_name,municipality_name,covered_any_year,covered_2period_FY17_FY24,covered_n_years,covered_balanced9,covered_gf_any_year,covered_gf_2period_FY17_FY24,covered_gf_n_years,fiscal_year_max
48505,TX,Webb County,"ZAPATA COUNTY, TEXAS",True,True,6,False,True,True,6,2024
48507,TX,Zavala County,"Zavala County, Texas",True,False,3,False,True,False,3,2024
49003,UT,Box Elder County,COUNTY OF BOX ELDER,True,True,9,True,True,True,9,2025
49007,UT,Carbon County,Carbon County,True,True,6,False,True,True,6,2024
49009,UT,,Daggett County,True,False,6,False,True,False,6,2021
49013,UT,,Duchesne County,True,False,5,False,True,False,5,2022
49015,UT,Emery County,Emery County,True,True,9,True,True,True,9,2024
49017,UT,,GARFIELD COUNTY,True,True,9,True,True,True,9,2024
49019,UT,Grand County,Grand County,True,True,9,True,True,True,9,2024
49021,UT,Iron County,Iron County,True,True,9,True,True,True,9,2024
49023,UT,Juab County,Juab County,True,True,9,True,True,True,9,2024
49025,UT,Kane County,Kane County,True,False,4,False,True,False,4,2024
49027,UT,Millard County,Millard County,True,True,9,True,True,True,9,2024
49029,UT,Morgan County,Morgan County,True,True,9,True,True,True,9,2024
49037,UT,San Juan County,San Juan County,True,False,7,False,True,False,7,2024
49039,UT,Sanpete County,Sanpete County,True,True,9,True,True,True,9,2024
49041,UT,Sevier County,Sevier County,True,True,9,True,True,True,9,2024
49043,UT,Summit County,SUMMIT COUNTY,True,False,2,False,True,False,1,2024
49047,UT,Uintah County,Uintah County,True,True,9,True,True,False,8,2024
49049,UT,Utah County,UTAH COUNTY,True,True,9,True,True,True,9,2024
49051,UT,Wasatch County,Wasatch County,True,True,9,True,True,True,9,2024
49053,UT,Washington County,Washington County,True,True,9,True,True,True,9,2024
49055,UT,Wayne County,Wayne County,True,True,9,True,True,True,9,2024
51001,VA,Accomack County,"County of Accomack, Virginia",True,True,10,True,True,True,10,2025
51003,VA,Charlottesville city,"COUNTY OF ALBEMARLE, VIRGINIA",True,True,9,True,True,True,9,2024
51005,VA,Covington city,"County of Alleghany, Virginia",True,True,10,True,True,True,10,2025
51007,VA,Amelia County,"County of Amelia, Virginia",True,True,10,True,True,True,10,2025
51009,VA,,"COUNTY OF AMHERST, VIRGINIA",True,True,9,True,True,True,9,2024
51011,VA,Appomattox County,"County of Appomattox, Virginia",True,True,10,True,True,True,10,2025
51013,VA,Arlington County,"Arlington County, Virginia",True,True,10,True,True,True,10,2025
51015,VA,,"County of Augusta, Virginia",True,False,7,False,True,False,3,2022
51017,VA,Bath County,"County of Bath, Virginia",True,True,9,True,True,True,9,2024
51019,VA,Bedford County,"County of Bedford, Virginia",True,True,10,True,True,True,10,2025
51021,VA,,"County of Bland, Virginia",True,True,10,True,True,True,10,2025
51023,VA,Botetourt County,"County of Botetourt, Virginia",True,True,10,True,True,True,10,2025
51025,VA,Brunswick County,COUNTY OF BRUNSWICK,True,True,9,True,True,True,9,2025
51027,VA,,"County of Buchanan, Virginia",True,True,10,True,True,True,10,2025
51029,VA,,"County of Buckingham, Virginia",True,True,9,True,True,True,9,2024
51031,VA,Campbell County,"County of Campbell, Virginia",True,True,10,True,True,True,10,2025
51033,VA,Caroline County,"COUNTY OF CAROLINE, VIRGINIA",True,True,9,True,True,True,8,2024
51035,VA,Carroll County,County of Carroll,True,True,10,True,True,True,10,2025
51036,VA,,"County of Charles City, Virginia",True,True,10,True,True,True,10,2025
51037,VA,Charlotte County,"County of Charlotte, Virginia",True,True,10,True,True,True,10,2025
51041,VA,Chesterfield County,"Chesterfield County, Virginia",True,False,9,True,True,False,9,2025
51043,MD,Clarke County,"County of Clarke, Virginia",True,True,10,True,True,True,10,2025
51045,VA,,"County of Craig, Virginia",True,True,10,True,True,True,10,2025
51047,VA,Culpeper County,"County of Culpeper, Virginia",True,True,9,True,True,True,9,2025
51049,VA,Cumberland County,"County of Cumberland, Virginia",True,True,10,True,True,True,10,2025
51051,VA,Dickenson County,"County of Dickenson, Virginia",True,True,10,True,True,True,10,2025
51053,VA,,"County of Dinwiddie, Virginia",True,True,9,True,True,True,9,2024
51057,VA,Essex County,"County of Essex, Virginia",True,True,10,True,True,True,10,2025
51059,VA,Fairfax County,"County of Fairfax, Virginia",True,True,10,True,True,True,10,2025
51061,VA,Fauquier County,"County of Fauquier, Virginia",True,True,10,True,True,False,9,2025
51065,VA,Fluvanna County,"County of Fluvanna, Virginia",True,True,10,True,True,True,10,2025
51067,VA,Franklin County,"County of Franklin, Virginia",True,True,10,True,True,True,10,2025
51069,VA,Winchester city,"County of Frederick, Virginia",True,True,9,True,True,True,9,2024
51071,VA,Giles County,County of Giles,True,True,10,True,True,True,10,2025
51073,VA,Gloucester County,"County of Gloucester, Virginia",True,True,10,True,True,True,9,2025
51075,VA,Goochland County,County of Goochland,True,True,9,True,True,True,9,2024
51077,VA,Grayson County,"County of Grayson, Virginia",True,True,10,True,True,True,10,2025
51079,VA,Greene County,"County of Greene, Virginia",True,True,10,True,True,True,10,2025
51081,VA,Greensville County,"County of Greensville, Virginia",True,True,9,True,True,True,9,2024
51083,VA,Halifax County,"County of Halifax, Virginia",True,True,9,True,True,True,9,2024
51085,VA,Hanover County,"County of Hanover, Virginia",True,True,9,True,True,True,9,2025
51087,VA,Henrico County,"County of Henrico, Virginia",True,True,9,True,True,True,9,2024
51089,VA,Martinsville city,"County of Henry, Va",True,True,9,True,True,True,9,2024
51091,VA,Wise County,"County of Highland, Virginia",True,True,10,True,True,True,10,2025
51093,VA,,"County of Isle of Wight, Virginia",True,True,9,True,True,True,9,2024
51095,VA,James City County,James City County,True,True,9,True,True,True,9,2024
51097,VA,,"King and Queen County, Virginia",True,True,9,True,True,True,9,2024
51099,VA,King George County,"County of King George, Virginia",True,True,7,False,True,True,7,2025
51101,VA,King William County,"County of King William, Virginia",True,True,9,True,True,True,9,2024
51103,VA,Lancaster County,"County of Lancaster, Virginia",True,True,10,True,True,True,10,2025
51105,VA,,"County of Lee, Virginia",True,True,9,True,True,True,9,2024
51107,VA,Loudoun County,"COUNTY OF LOUDOUN, VIRGINIA",True,True,10,True,True,True,10,2025
51109,VA,Louisa County,"County of Louisa, Virginia",True,True,9,True,True,True,9,2024
51111,VA,Lunenburg County,"County of Lunenburg, Virginia",True,True,10,True,True,True,10,2025
51113,VA,Madison County,"County of Madison, Virginia",True,True,10,True,True,True,10,2025
51115,VA,,"Mathews County, Virginia",True,True,10,True,True,True,10,2025
51117,VA,Mecklenburg County,"County of Mecklenburg, VA",True,True,10,True,True,True,10,2025
51119,VA,Middlesex County,"County of Middlesex, Virginia",True,True,10,True,True,True,10,2025
51121,VA,Montgomery County,Montgomery County Va,True,True,9,True,True,True,9,2024
51125,VA,Nelson County,"County of Nelson, Virginia",True,True,10,True,True,True,10,2025
51127,VA,,"COUNTY OF NEW KENT, VIRGINIA",True,True,10,True,True,True,10,2025
51131,VA,,"County of Northampton, Virginia",True,True,10,True,True,True,10,2025
51133,VA,Northumberland County,"Northumberland County, Virginia",True,True,9,True,True,True,9,2024
51135,VA,Rockingham County,"County of Nottoway, Virginia",True,True,10,True,True,True,10,2025
51137,VA,Orange County,"County of Orange, Va",True,False,8,False,True,False,1,2025
51139,VA,Page County,"County of Page, Virginia",True,True,10,True,True,True,10,2025
51141,VA,Patrick County,"County of Patrick, Virginia",True,True,10,True,True,True,10,2025
51143,VA,Pittsylvania County,"County of Pittsylvania, Virginia",True,True,9,True,True,True,9,2024
51145,VA,Powhatan County,"County of Powhatan, Virginia",True,True,9,True,True,True,9,2024
51147,VA,Prince Edward County,"County of Prince Edward, Virginia",True,True,10,True,True,True,10,2025
51149,VA,,"County of Prince George, Virginia",True,True,9,True,True,True,9,2025
51153,VA,Prince William County,PRINCE WILLIAM COUNTY,True,True,7,False,True,True,7,2024
51155,VA,Pulaski County,"County of Pulaski, VA",True,True,10,True,True,True,10,2025
51157,VA,,"County of Rappahannock, Virginia",True,True,9,True,True,True,9,2024
51159,VA,,"County of Richmond, Virginia",True,True,10,True,True,True,10,2025
51161,VA,Roanoke County,"County of Roanoke, Virginia",True,True,9,True,True,True,9,2024
51163,VA,Lexington city,"County of Rockbridge, Virginia",True,True,10,True,True,True,10,2025
51165,VA,Harrisonburg city,"County of Rockingham, Virginia",True,True,8,False,True,True,5,2025
51167,VA,,"County of Russell, Virginia",True,True,9,True,True,True,9,2024
51169,VA,Scott County,"County of Scott, Virginia",True,True,10,True,True,True,10,2025
51171,VA,Shenandoah County,"County of Shenandoah, Virginia",True,True,10,True,True,True,10,2025
51173,VA,Smyth County,"County of Smyth, Va",True,True,10,True,True,True,10,2025
51175,VA,Southampton County,"County of Southampton, Virginia",True,True,10,True,True,True,10,2025
51177,VA,Spotsylvania County,County of Spotsylvania,True,True,9,True,True,True,9,2025
51179,VA,Stafford County,"Stafford County, Virginia",True,True,9,True,True,True,9,2024
51181,VA,,"County of Surry, Virginia",True,True,10,True,True,True,10,2025
51183,VA,,"Sussex County, Virginia",True,True,10,True,True,True,10,2025
51185,VA,Tazewell County,"County of Tazewell, VA",True,True,10,True,True,True,10,2025
51187,VA,Warren County,"County of Warren, Virginia",True,False,8,False,True,False,8,2023
51191,VA,Washington County,County of Washington,True,True,10,True,True,True,10,2025
51193,VA,,"COUNTY OF WESTMORELAND, VIRGINIA",True,True,10,True,True,True,10,2025
51195,VA,,"Wise County, Virginia",True,True,10,True,True,True,10,2025
51197,VA,Wythe County,"County of Wythe, Virginia",True,True,10,True,True,True,9,2025
51199,VA,York County,"County of York, Virginia",True,True,9,True,True,True,8,2025
53005,WA,Benton County,Benton County,True,False,7,False,True,False,7,2022
53007,WA,Chelan County,Chelan County,True,False,7,False,True,False,7,2023
53011,WA,Clark County,Clark County,True,True,7,False,True,True,7,2024
53015,WA,,Cowlitz County,True,False,5,False,True,False,5,2022
53021,WA,,Franklin County,True,True,9,True,True,True,9,2024
53029,WA,Island County,Island County,True,True,7,False,True,True,7,2024
53033,WA,King County,King County,True,True,8,False,True,True,8,2024
53035,WA,Kitsap County,Kitsap County,True,False,8,False,True,False,8,2024
53037,WA,,Kittitas County,True,True,8,False,True,True,8,2024
53041,WA,Lewis County,Lewis County,True,True,9,True,True,True,9,2024
53045,WA,,Mason County,True,False,1,False,True,False,1,2016
53053,WA,Pierce County,Pierce County,True,True,7,False,True,False,6,2024
53057,WA,Skagit County,Skagit County,True,True,4,False,True,True,4,2024
53063,WA,Spokane County,Spokane County,True,True,7,False,True,True,7,2024
53067,WA,Thurston County,Thurston County,True,False,8,False,True,False,8,2023
53071,WA,Walla Walla County,Walla Walla County,True,False,4,False,True,False,4,2022
53073,WA,Whatcom County,Whatcom County,True,True,8,False,True,True,8,2024
53077,WA,Yakima County,Yakima County,True,False,5,False,True,False,4,2023
54001,WV,Barbour County,Barbour County Commission,True,False,2,False,True,False,2,2023
54003,WV,Berkeley County,Berkeley County Commission,True,False,5,False,True,False,5,2024
54005,WV,Boone County,Boone County Commission,True,False,1,False,True,False,1,2021
54007,WV,,Braxton County Commission,True,False,1,False,True,False,1,2016
54009,WV,Brooke County,Brooke County Commission,True,False,2,False,True,False,2,2021
54011,WV,,Cabell County Commission,True,False,8,False,True,False,8,2025
54013,WV,,Calhoun County Commission,True,False,8,False,True,False,8,2023
54015,WV,CLAY,CLAY COUNTY COMMISSION,True,False,3,False,True,False,3,2019
54017,WV,,Doddridge County Commission,True,True,8,False,True,True,8,2025
54019,OH,Fayette County,FAYETTE COUNTY COMMISSION,True,True,8,False,True,True,8,2025
54021,WV,,Gilmer County Commission,True,False,7,False,True,False,7,2022
54023,WV,Grant County,Grant County Commission,True,False,1,False,True,False,1,2021
54025,WV,,Greenbrier County Commission,True,False,9,True,True,False,9,2025
54027,WV,Hampshire County,Hampshire County Commission,True,False,3,False,True,False,3,2024
54029,WV,Hancock County,Hancock County Commission,True,False,3,False,True,False,3,2024
54031,WV,Hardy County,Hardy County Commission,True,False,1,False,True,False,1,2021
54033,WV,Harrison County,Harrison County Commission,True,False,1,False,True,False,1,2024
54035,WV,Jackson County,Jackson County Commission,True,False,5,False,True,False,5,2023
54041,WV,Lewis County,Lewis County Commission,True,False,1,False,True,False,1,2021
54043,WV,Lincoln County,Lincoln County Commission,True,False,6,False,True,False,6,2024
54045,WV,,Logan County Commission,True,False,4,False,True,False,4,2024
54047,WV,McDowell County,McDowell County Commission,True,False,3,False,True,False,3,2024
54049,WV,Marion County,Marion County Commission,True,False,5,False,True,False,5,2024
54051,WV,,Marshall County Commission,True,False,6,False,True,False,6,2021
54053,WV,Mason County,Mason County Commission,True,True,4,False,True,True,4,2024
54055,WV,Mercer County,Mercer County Commission,True,False,5,False,True,False,5,2024
54057,WV,Mineral County,Mineral County Commission,True,True,4,False,True,True,4,2024
54059,WV,Mingo County,Mingo County Commission,True,False,5,False,True,False,5,2023
54063,WV,,Monroe County Commission,True,False,7,False,True,False,7,2022
54065,WV,Morgan County,Morgan County Commission,True,False,1,False,True,False,1,2016
54067,WV,Nicholas County,NICHOLAS COUNTY COMMISSION,True,True,10,True,True,True,10,2025
54069,WV,Ohio County,"Ohio County, West Virginia",True,False,1,False,True,False,1,2023
54071,WV,PENDLETON,PENDLETON COUNTY COMMISSION,True,False,2,False,True,False,2,2019
54075,WV,,Pocahontas County Commission,True,True,9,True,True,True,9,2024
54077,WV,Preston County,Preston County Commission,True,False,1,False,True,False,1,2021
54079,WV,,Putnam County Commission,True,False,7,False,True,False,7,2024
54081,WV,,Raleigh County Commission,True,True,9,True,True,True,9,2024
54083,WV,Randolph County,Randolph County Commission,True,False,4,False,True,False,4,2024
54085,WV,Ritchie County,Ritchie County Commission,True,False,1,False,True,False,1,2024
54087,WV,Roane County,Roane County Commission,True,False,3,False,True,False,3,2024
54089,WV,Summers County,Summers County Commission,True,False,1,False,True,False,1,2021
54091,WV,Taylor County,Taylor County Commission,True,False,2,False,True,False,2,2024
54093,WV,Tucker County,Tucker County Commission,True,False,5,False,True,False,5,2023
54095,WV,TYLER,TYLER COUNTY COMMISSION,True,False,1,False,True,False,1,2019
54097,WV,Upshur County,Upshur County Commission,True,False,2,False,True,False,2,2021
54099,WV,Wayne County,Wayne County Commission,True,False,3,False,True,False,3,2022
54101,WV,Webster County,Webster County Commission,True,False,1,False,True,False,1,2021
54103,WV,WETZEL,WETZEL COUNTY COMMISSION,True,False,1,False,True,False,1,2017
54105,WV,WIRT,WIRT COUNTY COMMISSION,True,False,1,False,True,False,1,2016
54107,WV,Wood County,Wood County Commission,True,False,6,False,True,False,6,2024
54109,WV,Wyoming County,Wyoming County Commission,True,False,4,False,True,False,4,2022
54155,OH,Cabell County,Cabell County Commission,True,True,7,False,True,True,6,2024
54173,OH,Greenbrier County,Greenbrier County Commission,True,True,7,False,True,True,7,2024
55001,WI,Adams County,"Adams County, Wisconsin",True,True,9,True,True,False,8,2024
55003,WI,Ashland County,Ashland County,True,True,9,True,True,True,9,2024
55005,WI,,Barron County Wisconsin,True,True,9,True,True,True,9,2024
55007,WI,Bayfield County,"Bayfield County, Wisconsin",True,True,9,True,True,True,9,2024
55009,WI,Brown County,"BROWN COUNTY, WISCONSIN",True,True,9,True,True,False,8,2024
55011,WI,Buffalo County,"BUFFALO COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55013,WI,Burnett County,Burnett County,True,True,9,True,True,True,9,2024
55015,WI,Calumet County,Calumet County,True,True,8,False,True,True,8,2024
55017,WI,Chippewa County,CHIPPEWA COUNTY,True,True,9,True,True,True,9,2024
55019,WI,,Clark County Wisconsin,True,True,9,True,True,True,9,2024
55021,WI,Columbia County,"Columbia County, Wisconsin",True,False,8,False,True,False,8,2023
55023,WI,Crawford County,"CRAWFORD COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55025,WI,Dane County,County of Dane,True,True,9,True,True,True,9,2024
55027,WI,Dodge County,County of Dodge,True,True,6,False,True,True,6,2024
55029,WI,Door County,"Door County, Wisconsin",True,True,9,True,True,True,9,2024
55031,WI,Douglas County,DOUGLAS COUNTY,True,True,9,True,True,True,9,2024
55033,WI,Dunn County,Dunn County,True,True,9,True,True,True,9,2024
55035,WI,Eau Claire County,EAU CLAIRE COUNTY,True,True,9,True,True,True,9,2024
55037,WI,,FLORENCE COUNTY,True,True,9,True,True,True,9,2024
55039,WI,Fond du Lac County,Fond du Lac County,True,True,8,False,True,True,8,2024
55041,WI,Forest County,FOREST COUNTY,True,True,9,True,True,True,9,2024
55043,WI,,County of Grant,True,True,9,True,True,True,9,2024
55045,WI,Green County,Green County,True,True,8,False,True,True,8,2024
55047,WI,Green Lake County,Green Lake County,True,True,9,True,True,True,9,2024
55049,WI,Iowa County,IOWA COUNTY,True,False,8,False,True,False,8,2023
55051,WI,,IRON COUNTY,True,False,7,False,True,False,7,2024
55053,WI,Jackson County,"JACKSON COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55055,WI,Jefferson County,"Jefferson County, Wisconsin",True,True,9,True,True,True,9,2024
55057,WI,Juneau County,"JUNEAU COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55059,WI,Kenosha County,KENOSHA COUNTY,True,False,7,False,True,False,7,2024
55061,WI,Kewaunee County,KEWAUNEE COUNTY,True,True,9,True,True,True,9,2024
55063,WI,La Crosse County,La Crosse County,True,True,9,True,True,True,9,2024
55065,WI,Lafayette County,Lafayette County,True,True,9,True,True,True,9,2024
55067,WI,Langlade County,"Langlade County, Wisconsin",True,True,9,True,True,True,9,2024
55069,WI,Lincoln County,"Lincoln, County, Wisconsin",True,True,9,True,True,True,9,2024
55071,WI,Manitowoc County,MANITOWOC COUNTY,True,True,9,True,True,True,9,2024
55075,WI,Marinette County,County of Marinette,True,True,8,False,True,True,8,2024
55077,WI,Marquette County,Marquette County,True,True,10,True,True,True,10,2025
55078,WI,,Menominee County,True,True,7,False,True,True,7,2024
55079,WI,,County of Milwaukee,True,True,8,False,True,True,8,2024
55081,WI,Monroe County,Monroe County,True,True,8,False,True,True,8,2024
55083,WI,Oconto County,OCONTO COUNTY,True,True,9,True,True,True,9,2024
55087,WI,Outagamie County,OUTAGAMIE COUNTY,True,True,8,False,True,False,7,2024
55089,WI,Ozaukee County,Ozaukee County,True,True,9,True,True,True,9,2024
55091,WI,PEPIN,Pepin County,True,True,8,False,True,True,8,2024
55093,WI,Pierce County,"Pierce County, Wisconsin",True,True,9,True,True,True,9,2024
55095,WI,Polk County,Polk County,True,True,9,True,True,False,8,2024
55097,WI,Portage County,"Portage County, Wisconsin",True,True,9,True,True,True,9,2024
55099,WI,Price County,Price County,True,True,9,True,True,True,9,2024
55101,WI,Racine County,Racine County,True,True,9,True,True,True,9,2024
55103,WI,,COUNTY OF RICHLAND,True,True,9,True,True,True,9,2024
55105,WI,Rock County,Rock County,True,True,9,True,True,True,9,2024
55107,WI,,Rusk County,True,True,9,True,True,True,9,2024
55109,WI,,St. Croix County,True,True,9,True,True,True,9,2024
55113,WI,Sawyer County,"Sawyer County, WI",True,True,9,True,True,True,9,2024
55115,WI,Shawano County,Shawano County,True,True,9,True,True,True,9,2024
55117,WI,Sheboygan County,"SHEBOYGAN COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55119,WI,Taylor County,"Taylor County, WI",True,True,9,True,True,True,9,2024
55121,WI,Trempealeau County,Trempealeau County,True,True,9,True,True,True,9,2024
55123,WI,Vernon County,Vernon County,True,True,9,True,True,True,9,2024
55125,WI,Vilas County,Vilas County,True,True,9,True,True,True,9,2024
55127,WI,Walworth County,WALWORTH COUNTY,True,True,9,True,True,True,9,2024
55129,WI,Washburn County,"Washburn County, Wisconsin",True,True,9,True,True,True,9,2024
55131,WI,Washington County,"WASHINGTON COUNTY, WISCONSIN",True,True,9,True,True,True,9,2024
55133,WI,Waukesha County,Waukesha County,True,False,7,False,True,False,7,2024
55135,WI,Waupaca County,WAUPACA COUNTY WISCONSIN,True,True,9,True,True,True,9,2024
55137,WI,Waushara County,WAUSHARA COUNTY,True,True,9,True,True,True,9,2024
55139,IL,Oneida County,County of Oneida,True,True,9,True,True,True,9,2024
55141,WI,Wood County,"WOOD COUNTY, WISCONSIN",True,False,8,False,True,False,8,2024
56001,WY,Albany County,"Albany County, Wyoming",True,True,10,True,True,True,10,2025
56003,WY,,"Big Horn County, Wyoming",True,True,9,True,True,True,9,2025
56005,WY,Campbell County,CAMPBELL COUNTY,True,True,9,True,True,True,9,2024
56007,WY,Carbon County,"Carbon County, Wyoming",True,False,6,False,True,False,5,2024
56009,WY,Converse County,Converse County,True,False,3,False,True,False,3,2024
56011,WY,Crook County,Crook County Wyoming,True,False,5,False,True,False,5,2024
56013,WY,Fremont County,"FREMONT COUNTY, WYOMING",True,False,7,False,True,False,7,2024
56015,WY,Goshen County,"Goshen County, Wyoming",True,False,4,False,True,False,3,2024
56017,WY,Hot Springs County,HOT SPRINGS COUNTY,True,False,5,False,True,False,5,2024
56019,WY,Johnson County,"Johnson County, Wyoming",True,False,5,False,True,False,5,2023
56021,WY,Laramie County,"Laramie County, Wyoming",True,True,9,True,True,True,9,2024
56023,WY,Lincoln County,"Lincoln County, Wyoming",True,True,9,True,True,True,9,2024
56025,WY,Natrona County,"NATRONA COUNTY, WYOMING",True,True,8,False,True,True,8,2024
56029,WY,Park County,Park County,True,True,7,False,True,True,7,2024
56031,WY,Platte County,Platte County Wyoming,True,False,3,False,True,False,3,2023
56033,WY,Sheridan County,SHERIDAN COUNTY,True,True,9,True,True,False,8,2024
56035,WY,Sublette County,Sublette County Wyoming,True,False,4,False,True,False,4,2022
56037,WY,Sweetwater County,"Sweetwater County, Wyoming",True,True,9,True,True,True,9,2024
56039,WY,Teton County,"TETON COUNTY, WYOMING",True,True,7,False,True,True,7,2024
56041,WY,Uinta County,Uinta County,True,False,5,False,True,False,5,2024
56043,WY,Washakie County,WASHAKIE COUNTY,True,False,5,False,True,False,5,2024
56045,WY,Weston County,Weston County,True,False,6,False,True,False,6,2024
